Nanometers,Reference_Counts,Sample_Counts,Dark_Counts,Reference_Corrected,Sample_Corrected,Absorbance,Absorbance_per_cm
557.7,581.94,382.32,3.62,578.32,378.7,0.183873,0.183873
558.2,583.08,385.3,3.72,579.36,381.58,0.181363,0.181363
558.7,583.28,387.46,3.9,579.38,383.56,0.17913,0.17913
559.2,583.74,389.28,3.94,579.8,385.34,0.177434,0.177434
559.8,584.3,391.52,3.7,580.6,387.82,0.175247,0.175247
560.3,585.5,394.66,3.78,581.72,390.88,0.172671,0.172671
560.8,586.18,396.92,3.6,582.58,393.32,0.17061,0.17061
561.4,586.52,399.12,3.68,582.84,395.44,0.168469,0.168469
561.9,587.36,401.5,3.28,584.08,398.22,0.166349,0.166349
562.4,588.88,404.38,3.46,585.42,400.92,0.16441,0.16441
562.9,589.72,406.52,3.34,586.38,403.18,0.16268,0.16268
563.5,590.16,408.32,3.46,586.7,404.86,0.161111,0.161111
564,590.96,410.28,3.26,587.7,407.02,0.15954,0.15954
564.5,592.5,412.98,3.42,589.08,409.56,0.157857,0.157857
565,593.5,415.62,3.46,590.04,412.16,0.155816,0.155816
565.6,594.22,417.66,3.54,590.68,414.12,0.154226,0.154226
566.1,595.2,419.64,3.34,591.86,416.3,0.152813,0.152813
566.6,596.62,422.44,3.44,593.18,419,0.150972,0.150972
567.1,597.6,424.62,3.42,594.18,421.2,0.14943,0.14943
567.7,598.38,426.6,3.5,594.88,423.1,0.147986,0.147986
568.2,599.8,429.3,3.28,596.52,426.02,0.146195,0.146195
568.7,601.44,432.18,3.5,597.94,428.68,0.144524,0.144524
569.3,602.68,434.42,3.66,599.02,430.76,0.143206,0.143206
569.8,603.74,436.8,3.7,600.04,433.1,0.141592,0.141592
570.3,604.98,439.54,3.62,601.36,435.92,0.139728,0.139728
570.8,606.56,442.56,3.74,602.82,438.82,0.137901,0.137901
571.4,607.96,444.74,3.7,604.26,441.04,0.136746,0.136746
571.9,609.28,447.1,3.76,605.52,443.34,0.135392,0.135392
572.4,610.52,449.46,3.6,606.92,445.86,0.133933,0.133933
572.9,612.34,452.5,3.66,608.68,448.84,0.132297,0.132297
573.5,613.86,455.16,3.64,610.22,451.52,0.130809,0.130809
574,614.82,457.44,3.76,611.06,453.68,0.129334,0.129334
574.5,616.38,459.88,3.6,612.78,456.28,0.128073,0.128073
575.1,618.14,462.88,3.64,614.5,459.24,0.126482,0.126482
575.6,619.58,465.34,3.64,615.94,461.7,0.125179,0.125179
576.1,620.88,467.54,3.76,617.12,463.78,0.124058,0.124058
576.6,622.34,469.48,3.7,618.64,465.78,0.123257,0.123257
577.2,624.38,472.18,3.88,620.5,468.3,0.122218,0.122218
577.7,625.88,474.8,3.78,622.1,471.02,0.120821,0.120821
578.2,627.28,476.82,3.74,623.54,473.08,0.11993,0.11993
578.7,629.14,479.12,3.74,625.4,475.38,0.119117,0.119117
579.3,631.16,481.94,3.84,627.32,478.1,0.11797,0.11797
579.8,632.44,483.86,3.72,628.72,480.14,0.117089,0.117089
580.3,633.52,485.72,3.74,629.78,481.98,0.11616,0.11616
580.9,634.94,487.56,3.66,631.28,483.9,0.115466,0.115466
581.4,636.88,490.34,3.6,633.28,486.74,0.114299,0.114299
581.9,638.38,492.5,3.48,634.9,489.02,0.113379,0.113379
582.4,639.38,494.22,3.74,635.64,490.48,0.11259,0.11259
583,640.7,496.02,3.52,637.18,492.5,0.111856,0.111856
583.5,642.32,498.52,3.62,638.7,494.9,0.110779,0.110779
584,643.88,500.44,3.64,640.24,496.8,0.110161,0.110161
584.5,644.96,502.28,3.7,641.26,498.58,0.109299,0.109299
585.1,645.7,503.52,3.58,642.12,499.94,0.108698,0.108698
585.6,647.26,505.22,3.6,643.66,501.62,0.108282,0.108282
586.1,648.56,506.96,3.64,644.92,503.32,0.107662,0.107662
586.7,649.44,508.6,3.76,645.68,504.84,0.106864,0.106864
587.2,650.5,510.2,3.64,646.86,506.56,0.106179,0.106179
587.7,651.8,511.76,3.72,648.08,508.04,0.105731,0.105731
588.2,652.16,513.06,4.14,648.02,508.92,0.104939,0.104939
588.8,652.74,514.14,4.2,648.54,509.94,0.104418,0.104418
589.3,653.58,515.22,4,649.58,511.22,0.104025,0.104025
589.8,654.78,516.82,3.88,650.9,512.94,0.103448,0.103448
590.3,655.42,517.9,3.92,651.5,513.98,0.102968,0.102968
590.9,655.58,518.44,3.88,651.7,514.56,0.102612,0.102612
591.4,656.02,519.16,3.86,652.16,515.3,0.102294,0.102294
591.9,656.64,520.26,3.9,652.74,516.36,0.101788,0.101788
592.5,656.92,521.1,3.92,653,517.18,0.101271,0.101271
593,656.8,521.4,3.9,652.9,517.5,0.100936,0.100936
593.5,656.94,522,3.92,653.02,518.08,0.10053,0.10053
594,657.62,522.8,4.08,653.54,518.72,0.100339,0.100339
594.6,657.62,523.06,4.12,653.5,518.94,0.100128,0.100128
595.1,657.32,523.16,4.1,653.22,519.06,0.0998419,0.0998419
595.6,657.22,523.52,3.76,653.46,519.76,0.0994162,0.0994162
596.1,657.52,524.22,3.76,653.76,520.46,0.099031,0.099031
596.7,657.4,524.58,3.58,653.82,521,0.0986205,0.0986205
597.2,656.92,524.54,3.62,653.3,520.92,0.0983416,0.0983416
597.7,656.38,524.48,3.52,652.86,520.96,0.0980157,0.0980157
598.3,656.5,524.8,3.56,652.94,521.24,0.0978355,0.0978355
598.8,656.32,524.98,3.72,652.6,521.26,0.0975927,0.0975927
599.3,655.64,525,3.74,651.9,521.26,0.0971266,0.0971266
599.8,655.12,524.96,3.62,651.5,521.34,0.0967934,0.0967934
600.4,654.86,525.14,3.74,651.12,521.4,0.09649,0.09649
600.9,654.46,525.24,3.76,650.7,521.48,0.0961431,0.0961431
601.4,653.72,524.98,3.88,649.84,521.1,0.0958854,0.0958854
601.9,653.08,524.72,3.74,649.34,520.98,0.0956511,0.0956511
602.5,652.96,525.02,3.74,649.22,521.28,0.0953208,0.0953208
603,652.02,524.82,3.68,648.34,521.14,0.0948484,0.0948484
603.5,650.8,524.26,3.76,647.04,520.5,0.0945104,0.0945104
604.1,650.24,524.12,3.52,646.72,520.6,0.0942121,0.0942121
604.6,650.08,524.22,3.74,646.34,520.48,0.094057,0.094057
605.1,649.48,523.78,3.6,645.88,520.18,0.0939982,0.0939982
605.6,648.46,523.18,3.68,644.78,519.5,0.093826,0.093826
606.2,647.88,523.08,3.48,644.4,519.6,0.0934864,0.0934864
606.7,647.86,523.14,3.5,644.36,519.64,0.093426,0.093426
607.2,647,522.86,3.5,643.5,519.36,0.0930801,0.0930801
607.7,645.9,522.3,3.64,642.26,518.66,0.0928281,0.0928281
608.3,645.48,521.92,3.5,641.98,518.42,0.0928398,0.0928398
608.8,645.78,522.16,3.56,642.22,518.6,0.0928513,0.0928513
609.3,645.14,521.96,3.76,641.38,518.2,0.092618,0.092618
609.9,643.96,521.3,3.7,640.26,517.6,0.0923621,0.0923621
610.4,643.48,521.1,3.74,639.74,517.36,0.0922107,0.0922107
610.9,643.62,521.44,3.8,639.82,517.64,0.09203,0.09203
611.4,643.36,521.72,3.88,639.48,517.84,0.0916314,0.0916314
612,642.88,521.4,3.76,639.12,517.64,0.0915546,0.0915546
612.5,642.66,521.34,3.66,639,517.68,0.0914395,0.0914395
613,642.54,521.72,3.78,638.76,517.94,0.0910583,0.0910583
613.5,642.36,521.98,3.86,638.5,518.12,0.0907305,0.0907305
614.1,642,521.7,3.72,638.28,517.98,0.0906982,0.0906982
614.6,641.56,521.62,3.56,638,518.06,0.0904406,0.0904406
615.1,641.6,521.86,3.5,638.1,518.36,0.0902573,0.0902573
615.6,641.3,522.06,3.5,637.8,518.56,0.0898855,0.0898855
616.2,640.96,521.96,3.66,637.3,518.3,0.0897627,0.0897627
616.7,640.94,522.22,3.32,637.62,518.9,0.0894783,0.0894783
617.2,641.08,522.76,3.26,637.82,519.5,0.0891126,0.0891126
617.8,641,523.06,3.48,637.52,519.58,0.0888414,0.0888414
618.3,640.72,523.24,3.56,637.16,519.68,0.0885125,0.0885125
618.8,640.76,523.44,3.5,637.26,519.94,0.0883634,0.0883634
619.3,641.22,523.96,3.5,637.72,520.46,0.0882427,0.0882427
619.9,641.06,524.06,3.5,637.56,520.56,0.0880503,0.0880503
620.4,640.92,524,3.72,637.2,520.28,0.0880386,0.0880386
620.9,641.08,524.24,3.5,637.58,520.74,0.0879137,0.0879137
621.4,641.56,524.76,3.5,638.06,521.26,0.0878071,0.0878071
622,641.66,525.16,3.66,638,521.5,0.0875664,0.0875664
622.5,641.74,525.3,3.68,638.06,521.62,0.0875073,0.0875073
623,642.02,525.94,3.66,638.36,522.28,0.0871623,0.0871623
623.6,643.04,526.94,3.74,639.3,523.2,0.087037,0.087037
624.1,643.48,527.32,3.64,639.84,523.68,0.0870054,0.0870054
624.6,643.64,527.74,3.64,640,524.1,0.0867658,0.0867658
625.1,644.12,528.32,3.44,640.68,524.88,0.0865811,0.0865811
625.7,645.06,529.32,3.46,641.6,525.86,0.0863942,0.0863942
626.2,645.62,530.22,3.56,642.06,526.66,0.0860453,0.0860453
626.7,645.86,530.66,3.52,642.34,527.14,0.085839,0.085839
627.2,646.72,531.46,3.48,643.24,527.98,0.0857556,0.0857556
627.8,647.9,532.62,3.56,644.34,529.06,0.0856102,0.0856102
628.3,648.6,533.16,3.56,645.04,529.6,0.0856387,0.0856387
628.8,649.06,533.7,3.54,645.52,530.16,0.0855027,0.0855027
629.4,650.26,535,3.5,646.76,531.5,0.0852399,0.0852399
629.9,651.52,536.3,3.46,648.06,532.84,0.0850184,0.0850184
630.4,652.08,537.2,3.64,648.44,533.56,0.0846865,0.0846865
630.9,652.62,537.72,3.68,648.94,534.04,0.0846308,0.0846308
631.5,653.58,538.82,3.56,650.02,535.26,0.0843619,0.0843619
632,655.16,540.42,3.68,651.48,536.74,0.0841371,0.0841371
632.5,655.94,541.5,3.8,652.14,537.7,0.0838008,0.0838008
633,656.54,541.98,3.86,652.68,538.12,0.0838212,0.0838212
633.6,657.48,543.14,3.68,653.8,539.46,0.0834857,0.0834857
634.1,659.2,544.72,3.7,655.5,541.02,0.0833594,0.0833594
634.6,660.12,545.9,4,656.12,541.9,0.0830641,0.0830641
635.2,660.96,546.64,4.02,656.94,542.62,0.0830299,0.0830299
635.7,662,547.36,3.82,658.18,543.54,0.0831132,0.0831132
636.2,663.44,548.66,3.76,659.68,544.9,0.0830165,0.0830165
636.7,664.2,549.64,4,660.2,545.64,0.0827693,0.0827693
637.3,664.82,550.32,4.14,660.68,546.18,0.0826554,0.0826554
637.8,665.62,551.14,4.04,661.58,547.1,0.0825157,0.0825157
638.3,666.72,552.12,3.84,662.88,548.28,0.0824325,0.0824325
638.8,667.72,552.98,3.98,663.74,549,0.0824256,0.0824256
639.4,668.54,553.78,3.9,664.64,549.88,0.0823186,0.0823186
639.9,669.28,554.84,3.68,665.6,551.16,0.0819356,0.0819356
640.4,670.34,555.96,3.74,666.6,552.22,0.0817532,0.0817532
641,671.22,556.78,3.72,667.5,553.06,0.081679,0.081679
641.5,671.74,557.24,3.74,668,553.5,0.0816588,0.0816588
642,672.74,558.1,3.64,669.1,554.46,0.0816208,0.0816208
642.5,674.12,559.16,3.68,670.44,555.48,0.0816915,0.0816915
643.1,674.56,559.66,3.98,670.58,555.68,0.0816258,0.0816258
643.6,675.18,560.14,4.04,671.14,556.1,0.0816602,0.0816602
644.1,676.36,561.16,3.88,672.48,557.28,0.0816059,0.0816059
644.6,677.46,562.22,3.98,673.48,558.24,0.0815038,0.0815038
645.2,678.34,562.98,4.02,674.32,558.96,0.0814853,0.0814853
645.7,678.82,563.42,4.14,674.68,559.28,0.0814685,0.0814685
646.2,679.58,563.96,4.16,675.42,559.8,0.081541,0.081541
646.8,680.48,565,4.12,676.36,560.88,0.081308,0.081308
647.3,681.12,565.66,4.1,677.02,561.56,0.0812053,0.0812053
647.8,681.4,565.92,4.12,677.28,561.8,0.0811865,0.0811865
648.3,682,566.5,3.88,678.12,562.62,0.0810914,0.0810914
648.9,682.68,567.12,3.86,678.82,563.26,0.0810457,0.0810457
649.4,683.14,567.54,3.74,679.4,563.8,0.0810005,0.0810005
649.9,683.5,567.86,3.78,679.72,564.08,0.0809893,0.0809893
650.4,683.9,568.48,3.6,680.3,564.88,0.0807443,0.0807443
651,684.48,569.02,3.6,680.88,565.42,0.0806994,0.0806994
651.5,684.84,569.52,3.68,681.16,565.84,0.0805555,0.0805555
652,684.96,569.7,3.72,681.24,565.98,0.0804991,0.0804991
652.6,685.36,570.14,3.62,681.74,566.52,0.0804035,0.0804035
653.1,686.02,570.58,3.4,682.62,567.18,0.0804581,0.0804581
653.6,686.2,571.02,3.68,682.52,567.34,0.080272,0.080272
654.1,686.48,571.22,3.8,682.68,567.42,0.0803125,0.0803125
654.7,686.52,571.42,3.64,682.88,567.78,0.0801643,0.0801643
655.2,687.04,571.96,3.56,683.48,568.4,0.0800717,0.0800717
655.7,687.42,572.24,3.84,683.58,568.4,0.0801353,0.0801353
656.2,687.5,572.52,3.94,683.56,568.58,0.0799851,0.0799851
656.8,687.68,572.62,3.82,683.86,568.8,0.0800076,0.0800076
657.3,688.12,573.06,3.86,684.26,569.2,0.0799563,0.0799563
657.8,687.98,573.02,4.12,683.86,568.9,0.0799313,0.0799313
658.4,687.58,572.86,4.02,683.56,568.84,0.0797865,0.0797865
658.9,687.84,573.04,3.92,683.92,569.12,0.0798015,0.0798015
659.4,688.36,573.46,3.98,684.38,569.48,0.0798188,0.0798188
659.9,688,573.48,4.08,683.92,569.4,0.0795878,0.0795878
660.5,687.54,573.2,4.1,683.44,569.1,0.0795118,0.0795118
661,687.28,573.3,4.04,683.24,569.26,0.0792626,0.0792626
661.5,687.36,573.34,3.8,683.56,569.54,0.0792524,0.0792524
662,687.06,573.34,3.9,683.16,569.44,0.0790745,0.0790745
662.6,686.44,573.12,3.9,682.54,569.22,0.078848,0.078848
663.1,686.56,573.1,3.7,682.86,569.4,0.0789142,0.0789142
663.6,687.02,573.42,3.54,683.48,569.88,0.0789424,0.0789424
664.2,686.5,573.3,3.88,682.62,569.42,0.0787463,0.0787463
664.7,685.98,572.84,3.94,682.04,568.9,0.0787739,0.0787739
665.2,685.72,572.68,3.86,681.86,568.82,0.0787204,0.0787204
665.7,685.68,572.56,3.94,681.74,568.62,0.0787966,0.0787966
666.3,685.46,572.1,4.02,681.44,568.08,0.0790181,0.0790181
666.8,684.8,571.58,3.88,680.92,567.7,0.0789772,0.0789772
667.3,684.1,571.44,3.66,680.44,567.78,0.0786097,0.0786097
667.8,684.08,571.56,3.78,680.3,567.78,0.0785204,0.0785204
668.4,683.44,570.98,4,679.44,566.98,0.0785834,0.0785834
668.9,682.56,570.18,4.08,678.48,566.1,0.0786439,0.0786439
669.4,682.12,569.78,3.94,678.18,565.84,0.0786513,0.0786513
669.9,681.88,569.64,3.84,678.04,565.8,0.0785924,0.0785924
670.5,681.4,569.4,4.1,677.3,565.3,0.0785021,0.0785021
671,680.64,568.78,4.14,676.5,564.64,0.0784962,0.0784962
671.5,679.86,568.16,3.96,675.9,564.2,0.0784494,0.0784494
672.1,679.68,567.76,4.02,675.66,563.74,0.0786494,0.0786494
672.6,679.18,567.28,4.2,674.98,563.08,0.0787208,0.0787208
673.1,677.92,566.62,4.1,673.82,562.52,0.0784059,0.0784059
673.6,677.4,566.14,3.88,673.52,562.26,0.0784133,0.0784133
674.2,677.08,565.8,3.9,673.18,561.9,0.0784722,0.0784722
674.7,676.34,565.36,4.34,672,561.02,0.0783909,0.0783909
675.2,675.2,564.68,4.44,670.76,560.24,0.078193,0.078193
675.7,674.4,564.1,4.4,670,559.7,0.0781195,0.0781195
676.3,674.12,563.86,4.38,669.74,559.48,0.0781217,0.0781217
676.8,673.28,563.2,4.46,668.82,558.74,0.0780995,0.0780995
677.3,672.04,562.22,4.34,667.7,557.88,0.0780406,0.0780406
677.9,671.3,561.68,4.1,667.2,557.58,0.0779489,0.0779489
678.4,671.02,561.3,4.08,666.94,557.22,0.0780601,0.0780601
678.9,670.18,560.56,4.24,665.94,556.32,0.0781104,0.0781104
679.4,669.1,559.82,4.1,665,555.72,0.0779656,0.0779656
680,668.46,559.26,3.94,664.52,555.32,0.0779647,0.0779647
680.5,668.04,558.96,3.96,664.08,555,0.0779274,0.0779274
681,667.44,558.32,4.24,663.2,554.08,0.078072,0.078072
681.5,666.44,557.34,4.04,662.4,553.3,0.0781597,0.0781597
682.1,665.66,556.72,3.78,661.88,552.94,0.0781013,0.0781013
682.6,665.32,556.38,3.72,661.6,552.66,0.0781375,0.0781375
683.1,664.6,555.68,4.1,660.5,551.58,0.0782643,0.0782643
683.7,663.58,554.92,4.02,659.56,550.9,0.0781815,0.0781815
684.2,662.84,554.16,3.92,658.92,550.24,0.0782805,0.0782805
684.7,662.56,554.04,4.14,658.42,549.9,0.0782193,0.0782193
685.2,661.86,553.6,4.54,657.32,549.06,0.078157,0.078157
685.8,660.9,552.92,4.32,656.58,548.6,0.0780318,0.0780318
686.3,660.36,552.28,4.12,656.24,548.16,0.0781554,0.0781554
686.8,660.22,551.96,3.96,656.26,548,0.0782954,0.0782954
687.3,659.54,551.34,4.12,655.42,547.22,0.0783577,0.0783577
687.9,658.68,550.58,3.96,654.72,546.62,0.0783701,0.0783701
688.4,658.24,550.2,3.92,654.32,546.28,0.0783749,0.0783749
688.9,658.26,550.1,3.84,654.42,546.26,0.0784572,0.0784572
689.5,657.6,549.52,4.1,653.5,545.42,0.0785145,0.0785145
690,656.84,548.9,3.94,652.9,544.96,0.078482,0.078482
690.5,656.74,548.38,3.8,652.94,544.58,0.0788116,0.0788116
691,656.8,548.42,3.9,652.9,544.52,0.0788328,0.0788328
691.6,656.26,547.96,4.22,652.04,543.74,0.078883,0.078883
692.1,655.34,547.26,4.16,651.18,543.1,0.0788213,0.0788213
692.6,654.78,546.74,4,650.78,542.74,0.0788424,0.0788424
693.1,654.84,546.72,3.82,651.02,542.9,0.0788745,0.0788745
693.7,654.58,546.38,4.34,650.24,542.04,0.0790423,0.0790423
694.2,653.86,545.66,4.4,649.46,541.26,0.0791465,0.0791465
694.7,653.42,545.16,4.34,649.08,540.82,0.0792455,0.0792455
695.3,653.42,545,4.1,649.32,540.9,0.0793418,0.0793418
695.8,653.04,544.62,4.46,648.58,540.16,0.0794411,0.0794411
696.3,652.52,544,4.28,648.24,539.72,0.0795673,0.0795673
696.8,652.32,543.64,4.14,648.18,539.5,0.0797042,0.0797042
697.4,652.4,543.72,4.14,648.26,539.58,0.0796934,0.0796934
697.9,652.4,543.62,4.52,647.88,539.1,0.0798252,0.0798252
698.4,652.22,543.02,4.48,647.74,538.54,0.0801828,0.0801828
698.9,652.26,542.76,4.42,647.84,538.34,0.0804111,0.0804111
699.5,652.5,543.14,4.28,648.22,538.86,0.0802465,0.0802465
700,652.26,542.7,4.48,647.78,538.22,0.0804677,0.0804677
700.5,651.72,542.22,4.1,647.62,538.12,0.0804411,0.0804411
701.1,651.78,541.8,3.94,647.84,537.86,0.0807985,0.0807985
701.6,652.1,542.1,4.04,648.06,538.06,0.0807845,0.0807845
702.1,652.08,542.04,4.4,647.68,537.64,0.0808689,0.0808689
702.6,651.68,541.66,4.3,647.38,537.36,0.0808939,0.0808939
703.2,651.54,541.62,4.22,647.32,537.4,0.0808214,0.0808214
703.7,651.8,541.72,4.16,647.64,537.56,0.0809067,0.0809067
704.2,651.86,541.68,4.5,647.36,537.18,0.081026,0.081026
704.7,651.7,541.48,4.36,647.34,537.12,0.0810611,0.0810611
705.3,651.94,541.14,4.06,647.88,537.08,0.0814556,0.0814556
705.8,652.38,541.32,4.08,648.3,537.24,0.0816077,0.0816077
706.3,652.36,541.36,4.58,647.78,536.78,0.0816312,0.0816312
706.9,652.18,541.2,4.62,647.56,536.58,0.0816455,0.0816455
707.4,652.4,541.16,4.24,648.16,536.92,0.0817726,0.0817726
707.9,652.76,541.24,3.98,648.78,537.26,0.0819129,0.0819129
708.4,652.9,541.1,4.34,648.56,536.76,0.08217,0.08217
709,653,540.96,4.46,648.54,536.5,0.082367,0.082367
709.5,652.92,540.62,4.46,648.46,536.16,0.0825888,0.0825888
710,653.3,540.88,4.42,648.88,536.46,0.082627,0.082627
710.5,653.36,540.9,4.6,648.76,536.3,0.0826763,0.0826763
711.1,653.18,540.8,4.34,648.84,536.46,0.0826003,0.0826003
711.6,653.26,540.6,4.14,649.12,536.46,0.0827876,0.0827876
712.1,653.72,540.94,4.36,649.36,536.58,0.0828511,0.0828511
712.7,653.86,541,4.32,649.54,536.68,0.0828905,0.0828905
713.2,653.7,540.7,4.06,649.64,536.64,0.0829897,0.0829897
713.7,653.52,540.48,3.56,649.96,536.92,0.082977,0.082977
714.2,654.02,540.64,3.36,650.66,537.28,0.0831534,0.0831534
714.8,654.2,540.62,3.62,650.58,537,0.0833264,0.0833264
715.3,654.48,540.36,3.62,650.86,536.74,0.0837236,0.0837236
715.8,654.78,540.48,3.5,651.28,536.98,0.0838096,0.0838096
716.3,655.54,540.98,3.58,651.96,537.4,0.0839233,0.0839233
716.9,655.8,541.14,3.88,651.92,537.26,0.0840098,0.0840098
717.4,656.1,541.06,3.94,652.16,537.12,0.0842828,0.0842828
717.9,656.64,541.42,3.96,652.68,537.46,0.0843542,0.0843542
718.5,657.22,541.98,3.78,653.44,538.2,0.084262,0.084262
719,657.62,542.32,4.06,653.56,538.26,0.0842934,0.0842934
719.5,657.9,542.3,4.04,653.86,538.26,0.0844927,0.0844927
720,658.62,542.78,3.86,654.76,538.92,0.0845578,0.0845578
720.6,659.84,543.64,3.98,655.86,539.66,0.0846909,0.0846909
721.1,660.56,544.22,4.02,656.54,540.2,0.0847066,0.0847066
721.6,661.28,544.68,3.98,657.3,540.7,0.0848073,0.0848073
722.1,662,545.32,3.8,658.2,541.52,0.0847434,0.0847434
722.7,663.22,546.14,3.78,659.44,542.36,0.0848876,0.0848876
723.2,664.14,546.82,4.06,660.08,542.76,0.0849887,0.0849887
723.7,664.8,547.16,4.12,660.68,543.04,0.0851593,0.0851593
724.2,665.82,547.62,3.8,662.02,543.82,0.0854159,0.0854159
724.8,667.28,548.74,3.76,663.52,544.98,0.0854735,0.0854735
725.3,668.26,549.46,4.08,664.18,545.38,0.0855866,0.0855866
725.8,668.92,549.8,4.08,664.84,545.72,0.0857473,0.0857473
726.4,669.76,550.24,4.08,665.68,546.16,0.0859456,0.0859456
726.9,670.52,550.64,4.06,666.46,546.58,0.0861204,0.0861204
727.4,670.6,550.56,4.04,666.56,546.52,0.0862332,0.0862332
727.9,670.14,550.04,3.9,666.24,546.14,0.0863267,0.0863267
728.5,670.3,549.96,3.7,666.6,546.26,0.0864659,0.0864659
729,670.88,550.24,3.8,667.08,546.44,0.0866354,0.0866354
729.5,670.78,550,4.02,666.76,545.98,0.0867928,0.0867928
730,670.28,549.58,3.9,666.38,545.68,0.0867839,0.0867839
730.6,670.3,549.52,4.06,666.24,545.46,0.0868678,0.0868678
731.1,670.94,549.88,4.2,666.74,545.68,0.0870185,0.0870185
731.6,670.92,549.74,4.58,666.34,545.16,0.0871719,0.0871719
732.2,670.32,548.94,4.4,665.92,544.54,0.0873923,0.0873923
732.7,670.36,548.86,4.26,666.1,544.6,0.0874618,0.0874618
733.2,670.8,549.04,4.24,666.56,544.8,0.0876021,0.0876021
733.7,670.7,548.6,4.5,666.2,544.1,0.0879259,0.0879259
734.3,670.48,548.08,4.28,666.2,543.8,0.0881654,0.0881654
734.8,670.48,548.1,4.2,666.28,543.9,0.0881377,0.0881377
735.3,670.76,547.98,4.22,666.54,543.76,0.088419,0.088419
735.8,670.54,547.72,4.4,666.14,543.32,0.0885098,0.0885098
736.4,670.02,547.08,4.18,665.84,542.9,0.08865,0.08865
736.9,669.84,546.84,4,665.84,542.84,0.088698,0.088698
737.4,670.22,546.92,4.12,666.1,542.8,0.0888996,0.0888996
738,669.94,546.6,4.42,665.52,542.18,0.0890176,0.0890176
738.5,669.04,545.96,4.3,664.74,541.66,0.088925,0.088925
739,668.68,545.4,4.06,664.62,541.34,0.0891033,0.0891033
739.5,668.76,545.34,4.04,664.72,541.3,0.0892007,0.0892007
740.1,668.24,544.72,4.22,664.02,540.5,0.0893855,0.0893855
740.6,667.64,544,3.96,663.68,540.04,0.0895328,0.0895328
741.1,667.44,543.52,3.8,663.64,539.72,0.089764,0.089764
741.6,667.4,543.24,3.74,663.66,539.5,0.0899542,0.0899542
742.2,666.9,542.76,3.96,662.94,538.8,0.0900466,0.0900466
742.7,666.22,542.06,3.98,662.24,538.08,0.0901686,0.0901686
743.2,665.98,541.5,3.84,662.14,537.66,0.0904421,0.0904421
743.8,665.88,541.06,3.7,662.18,537.36,0.0907107,0.0907107
744.3,665.2,540.34,3.92,661.28,536.42,0.0908804,0.0908804
744.8,664.38,539.3,3.88,660.5,535.42,0.0911782,0.0911782
745.3,663.56,538.5,3.9,659.66,534.6,0.0912912,0.0912912
745.9,663.34,538.16,3.92,659.42,534.24,0.0914257,0.0914257
746.4,662.66,537.5,4.14,658.52,533.36,0.0915485,0.0915485
746.9,661.56,536.46,4.18,657.38,532.28,0.0916763,0.0916763
747.4,660.64,535.62,4.1,656.54,531.52,0.0917416,0.0917416
748,660.32,534.92,3.86,656.46,531.06,0.0920647,0.0920647
748.5,659.4,534.02,4.14,655.26,529.88,0.0922361,0.0922361
749,658.48,532.88,4.04,654.44,528.84,0.0925455,0.0925455
749.6,657.6,531.76,4.02,653.58,527.74,0.0928787,0.0928787
750.1,656.92,531.3,4.08,652.84,527.22,0.0928149,0.0928149
750.6,655.82,530.32,4.52,651.3,525.8,0.0929605,0.0929605
751.1,654.78,529.04,4.38,650.4,524.66,0.0933026,0.0933026
751.7,653.58,527.7,4.14,649.44,523.56,0.0935726,0.0935726
752.2,652.84,527,4,648.84,523,0.0936359,0.0936359
752.7,651.8,525.98,4.14,647.66,521.84,0.0938097,0.0938097
753.2,650.42,524.46,3.98,646.44,520.48,0.0941242,0.0941242
753.8,649.16,523.7,3.9,645.26,519.8,0.0938985,0.0938985
754.3,648.2,522.76,3.8,644.4,518.96,0.0940216,0.0940216
754.8,646.9,521.62,4.04,642.86,517.58,0.0941389,0.0941389
755.4,645.32,520.14,3.92,641.4,516.22,0.0942941,0.0942941
755.9,644.12,518.76,4.2,639.92,514.56,0.0946897,0.0946897
756.4,643.22,517.58,4.32,638.9,513.26,0.0950955,0.0950955
756.9,641.72,516.38,4.76,636.96,511.62,0.0951646,0.0951646
757.5,640.18,514.92,4.62,635.56,510.3,0.095331,0.095331
758,638.92,513.42,4.48,634.44,508.94,0.095724,0.095724
758.5,638,512.4,4.34,633.66,508.06,0.0959413,0.0959413
759,636.66,510.88,4.5,632.16,506.38,0.0963505,0.0963505
759.6,635.26,509.16,4.3,630.96,504.86,0.0968309,0.0968309
760.1,634.12,507.82,4.02,630.1,503.8,0.0971513,0.0971513
760.6,633.32,506.68,3.92,629.4,502.76,0.097566,0.097566
761.2,631.86,505.22,4.08,627.78,501.14,0.0978484,0.0978484
761.7,629.96,503.5,4.1,625.86,499.4,0.0980287,0.0980287
762.2,628.46,501.82,3.96,624.5,497.86,0.0984252,0.0984252
762.7,627,500.18,3.74,623.26,496.44,0.0988025,0.0988025
763.3,625.38,498.4,4.12,621.26,494.28,0.0993004,0.0993004
763.8,623.7,496.36,4.28,619.42,492.08,0.0999495,0.0999495
764.3,621.82,494.58,4.26,617.56,490.32,0.1002,0.1002
764.8,620.5,493.3,4.04,616.46,489.26,0.100365,0.100365
765.4,618.92,491.3,4.3,614.62,487,0.101078,0.101078
765.9,617.08,489,4.1,612.98,484.9,0.101794,0.101794
766.4,615.7,487.06,4.02,611.68,483.04,0.102541,0.102541
