Nanometers,Reference_Counts,Sample_Counts,Dark_Counts,Reference_Corrected,Sample_Corrected,Absorbance,Absorbance_per_cm
557.7,581.94,308.62,3.62,578.32,305,0.277868,0.277868
558.2,583.08,312.9,3.72,579.36,309.18,0.272737,0.272737
558.7,583.28,316.2,3.9,579.38,312.3,0.268392,0.268392
559.2,583.74,318.76,3.94,579.8,314.82,0.265216,0.265216
559.8,584.3,321.86,3.7,580.6,318.16,0.261231,0.261231
560.3,585.5,325.84,3.78,581.72,322.06,0.256777,0.256777
560.8,586.18,329.22,3.6,582.58,325.62,0.252644,0.252644
561.4,586.52,332.5,3.68,582.84,328.82,0.248591,0.248591
561.9,587.36,335.44,3.28,584.08,332.16,0.245125,0.245125
562.4,588.88,339.58,3.46,585.42,336.12,0.240973,0.240973
562.9,589.72,342.98,3.34,586.38,339.64,0.23716,0.23716
563.5,590.16,345.82,3.46,586.7,342.36,0.233933,0.233933
564,590.96,348.8,3.26,587.7,345.54,0.230657,0.230657
564.5,592.5,352.86,3.42,589.08,349.44,0.226802,0.226802
565,593.5,356.44,3.46,590.04,352.98,0.223131,0.223131
565.6,594.22,358.82,3.54,590.68,355.28,0.220782,0.220782
566.1,595.2,362.3,3.34,591.86,358.96,0.217173,0.217173
566.6,596.62,366.18,3.44,593.18,362.74,0.213591,0.213591
567.1,597.6,369.3,3.42,594.18,365.88,0.210579,0.210579
567.7,598.38,371.92,3.5,594.88,368.42,0.208086,0.208086
568.2,599.8,375.2,3.28,596.52,371.92,0.205175,0.205175
568.7,601.44,378.3,3.5,597.94,374.8,0.202858,0.202858
569.3,602.68,381,3.66,599.02,377.34,0.200708,0.200708
569.8,603.74,383.66,3.7,600.04,379.96,0.198442,0.198442
570.3,604.98,386.56,3.62,601.36,382.94,0.196004,0.196004
570.8,606.56,389.78,3.74,602.82,386.04,0.193555,0.193555
571.4,607.96,392.52,3.7,604.26,388.82,0.191475,0.191475
571.9,609.28,395.32,3.76,605.52,391.56,0.18933,0.18933
572.4,610.52,398.1,3.6,606.92,394.5,0.187084,0.187084
572.9,612.34,401.26,3.66,608.68,397.6,0.184943,0.184943
573.5,613.86,404.2,3.64,610.22,400.56,0.182819,0.182819
574,614.82,406.72,3.76,611.06,402.96,0.180822,0.180822
574.5,616.38,409.46,3.6,612.78,405.86,0.178928,0.178928
575.1,618.14,412.16,3.64,614.5,408.52,0.177309,0.177309
575.6,619.58,414.94,3.64,615.94,411.3,0.17538,0.17538
576.1,620.88,417.14,3.76,617.12,413.38,0.17402,0.17402
576.6,622.34,420.12,3.7,618.64,416.42,0.171906,0.171906
577.2,624.38,423.24,3.88,620.5,419.36,0.170155,0.170155
577.7,625.88,425.68,3.78,622.1,421.9,0.168651,0.168651
578.2,627.28,427.82,3.74,623.54,424.08,0.167417,0.167417
578.7,629.14,430.54,3.74,625.4,426.8,0.165933,0.165933
579.3,631.16,434.06,3.84,627.32,430.22,0.163799,0.163799
579.8,632.44,436.48,3.72,628.72,432.76,0.16221,0.16221
580.3,633.52,438.3,3.74,629.78,434.56,0.161139,0.161139
580.9,634.94,440.68,3.66,631.28,437.02,0.159721,0.159721
581.4,636.88,443.38,3.6,633.28,439.78,0.15836,0.15836
581.9,638.38,445.88,3.48,634.9,442.4,0.15689,0.15689
582.4,639.38,447.54,3.74,635.64,443.8,0.156024,0.156024
583,640.7,449.44,3.52,637.18,445.92,0.155005,0.155005
583.5,642.32,452.1,3.62,638.7,448.48,0.153554,0.153554
584,643.88,453.96,3.64,640.24,450.32,0.152822,0.152822
584.5,644.96,455.64,3.7,641.26,451.94,0.151953,0.151953
585.1,645.7,457.4,3.58,642.12,453.82,0.150733,0.150733
585.6,647.26,459.3,3.6,643.66,455.7,0.149977,0.149977
586.1,648.56,461.16,3.64,644.92,457.52,0.149096,0.149096
586.7,649.44,462.5,3.76,645.68,458.74,0.148451,0.148451
587.2,650.5,464.34,3.64,646.86,460.7,0.147392,0.147392
587.7,651.8,465.8,3.72,648.08,462.08,0.146911,0.146911
588.2,652.16,467.38,4.14,648.02,463.24,0.145782,0.145782
588.8,652.74,468.52,4.2,648.54,464.32,0.145119,0.145119
589.3,653.58,470.04,4,649.58,466.04,0.144209,0.144209
589.8,654.78,471.5,3.88,650.9,467.62,0.143621,0.143621
590.3,655.42,472.68,3.92,651.5,468.76,0.142964,0.142964
590.9,655.58,473.2,3.88,651.7,469.32,0.142579,0.142579
591.4,656.02,474.3,3.86,652.16,470.44,0.14185,0.14185
591.9,656.64,475.56,3.9,652.74,471.66,0.141111,0.141111
592.5,656.92,476.5,3.92,653,472.58,0.140438,0.140438
593,656.8,476.78,3.9,652.9,472.88,0.140096,0.140096
593.5,656.94,477.48,3.92,653.02,473.56,0.139551,0.139551
594,657.62,478.6,4.08,653.54,474.52,0.139018,0.139018
594.6,657.62,479.1,4.12,653.5,474.98,0.13857,0.13857
595.1,657.32,479.42,4.1,653.22,475.32,0.138073,0.138073
595.6,657.22,479.92,3.76,653.46,476.16,0.137466,0.137466
596.1,657.52,480.52,3.76,653.76,476.76,0.137119,0.137119
596.7,657.4,481.14,3.58,653.82,477.56,0.13643,0.13643
597.2,656.92,480.9,3.62,653.3,477.28,0.136339,0.136339
597.7,656.38,481.24,3.52,652.86,477.72,0.135647,0.135647
598.3,656.5,481.9,3.56,652.94,478.34,0.135137,0.135137
598.8,656.32,482.2,3.72,652.6,478.48,0.134783,0.134783
599.3,655.64,481.82,3.74,651.9,478.08,0.13468,0.13468
599.8,655.12,482.02,3.62,651.5,478.4,0.134123,0.134123
600.4,654.86,482.12,3.74,651.12,478.38,0.133888,0.133888
600.9,654.46,482.4,3.76,650.7,478.64,0.133372,0.133372
601.4,653.72,481.72,3.88,649.84,477.84,0.133524,0.133524
601.9,653.08,481.46,3.74,649.34,477.72,0.133299,0.133299
602.5,652.96,481.44,3.74,649.22,477.7,0.133237,0.133237
603,652.02,481.54,3.68,648.34,477.86,0.132502,0.132502
603.5,650.8,480.72,3.76,647.04,476.96,0.132449,0.132449
604.1,650.24,480.78,3.52,646.72,477.26,0.131961,0.131961
604.6,650.08,481.14,3.74,646.34,477.4,0.131579,0.131579
605.1,649.48,480.74,3.6,645.88,477.14,0.131506,0.131506
605.6,648.46,480.02,3.68,644.78,476.34,0.131495,0.131495
606.2,647.88,479.8,3.48,644.4,476.32,0.131257,0.131257
606.7,647.86,480.14,3.5,644.36,476.64,0.130938,0.130938
607.2,647,479.72,3.5,643.5,476.22,0.130741,0.130741
607.7,645.9,479,3.64,642.26,475.36,0.130688,0.130688
608.3,645.48,479.4,3.5,641.98,475.9,0.130006,0.130006
608.8,645.78,479.58,3.56,642.22,476.02,0.130059,0.130059
609.3,645.14,479.5,3.76,641.38,475.74,0.129746,0.129746
609.9,643.96,478.58,3.7,640.26,474.88,0.129772,0.129772
610.4,643.48,478.9,3.74,639.74,475.16,0.129164,0.129164
610.9,643.62,479.12,3.8,639.82,475.32,0.129072,0.129072
611.4,643.36,479.1,3.88,639.48,475.22,0.128932,0.128932
612,642.88,479.08,3.76,639.12,475.32,0.128596,0.128596
612.5,642.66,479.2,3.66,639,475.54,0.128314,0.128314
613,642.54,479.46,3.78,638.76,475.68,0.128023,0.128023
613.5,642.36,479.48,3.86,638.5,475.62,0.127901,0.127901
614.1,642,479.2,3.72,638.28,475.48,0.127879,0.127879
614.6,641.56,478.96,3.56,638,475.4,0.127762,0.127762
615.1,641.6,479.4,3.5,638.1,475.9,0.127373,0.127373
615.6,641.3,479.62,3.5,637.8,476.12,0.126968,0.126968
616.2,640.96,479.64,3.66,637.3,475.98,0.126755,0.126755
616.7,640.94,479.76,3.32,637.62,476.44,0.126554,0.126554
617.2,641.08,480.5,3.26,637.82,477.24,0.125961,0.125961
617.8,641,480.76,3.48,637.52,477.28,0.125721,0.125721
618.3,640.72,480.62,3.56,637.16,477.06,0.125675,0.125675
618.8,640.76,481.06,3.5,637.26,477.56,0.125289,0.125289
619.3,641.22,481.86,3.5,637.72,478.36,0.124875,0.124875
619.9,641.06,482.34,3.5,637.56,478.84,0.124331,0.124331
620.4,640.92,482.52,3.72,637.2,478.8,0.124122,0.124122
620.9,641.08,482.98,3.5,637.58,479.48,0.123764,0.123764
621.4,641.56,483.48,3.5,638.06,479.98,0.123638,0.123638
622,641.66,483.86,3.66,638,480.2,0.123399,0.123399
622.5,641.74,484.16,3.68,638.06,480.48,0.123186,0.123186
623,642.02,484.6,3.66,638.36,480.94,0.122975,0.122975
623.6,643.04,485.92,3.74,639.3,482.18,0.122496,0.122496
624.1,643.48,486.34,3.64,639.84,482.7,0.122394,0.122394
624.6,643.64,486.82,3.64,640,483.18,0.122071,0.122071
625.1,644.12,488.02,3.44,640.68,484.58,0.121276,0.121276
625.7,645.06,489.02,3.46,641.6,485.56,0.121021,0.121021
626.2,645.62,489.98,3.56,642.06,486.42,0.120564,0.120564
626.7,645.86,490.32,3.52,642.34,486.8,0.120414,0.120414
627.2,646.72,491.38,3.48,643.24,487.9,0.120042,0.120042
627.8,647.9,492.82,3.56,644.34,489.26,0.119575,0.119575
628.3,648.6,493.76,3.56,645.04,490.2,0.119213,0.119213
628.8,649.06,494.14,3.54,645.52,490.6,0.119182,0.119182
629.4,650.26,495.4,3.5,646.76,491.9,0.118866,0.118866
629.9,651.52,496.54,3.46,648.06,493.08,0.118698,0.118698
630.4,652.08,497.62,3.64,648.44,493.98,0.11816,0.11816
630.9,652.62,498.72,3.68,648.94,495.04,0.117564,0.117564
631.5,653.58,499.64,3.56,650.02,496.08,0.117375,0.117375
632,655.16,501.38,3.68,651.48,497.7,0.116933,0.116933
632.5,655.94,502.46,3.8,652.14,498.66,0.116536,0.116536
633,656.54,503.12,3.86,652.68,499.26,0.116374,0.116374
633.6,657.48,504.1,3.68,653.8,500.42,0.11611,0.11611
634.1,659.2,505.78,3.7,655.5,502.08,0.1158,0.1158
634.6,660.12,507.38,4,656.12,503.38,0.115087,0.115087
635.2,660.96,508.22,4.02,656.94,504.2,0.114923,0.114923
635.7,662,509.18,3.82,658.18,505.36,0.114744,0.114744
636.2,663.44,510.74,3.76,659.68,506.98,0.114342,0.114342
636.7,664.2,511.52,4,660.2,507.52,0.114222,0.114222
637.3,664.82,512.36,4.14,660.68,508.22,0.113939,0.113939
637.8,665.62,513.34,4.04,661.58,509.3,0.113609,0.113609
638.3,666.72,514.64,3.84,662.88,510.8,0.113184,0.113184
638.8,667.72,515.32,3.98,663.74,511.34,0.113288,0.113288
639.4,668.54,516.46,3.9,664.64,512.56,0.112842,0.112842
639.9,669.28,517.06,3.68,665.6,513.38,0.112774,0.112774
640.4,670.34,518.86,3.74,666.6,515.12,0.111957,0.111957
641,671.22,519.94,3.72,667.5,516.22,0.111616,0.111616
641.5,671.74,520.56,3.74,668,516.82,0.111437,0.111437
642,672.74,521.44,3.64,669.1,517.8,0.111329,0.111329
642.5,674.12,522.74,3.68,670.44,519.06,0.111142,0.111142
643.1,674.56,523.34,3.98,670.58,519.36,0.110982,0.110982
643.6,675.18,524.04,4.04,671.14,520,0.11081,0.11081
644.1,676.36,525,3.88,672.48,521.12,0.110742,0.110742
644.6,677.46,526.46,3.98,673.48,522.48,0.110255,0.110255
645.2,678.34,527.26,4.02,674.32,523.24,0.110165,0.110165
645.7,678.82,527.98,4.14,674.68,523.84,0.109899,0.109899
646.2,679.58,528.6,4.16,675.42,524.44,0.109878,0.109878
646.8,680.48,529.94,4.12,676.36,525.82,0.109341,0.109341
647.3,681.12,530.52,4.1,677.02,526.42,0.109269,0.109269
647.8,681.4,530.88,4.12,677.28,526.76,0.109155,0.109155
648.3,682,531.52,3.88,678.12,527.64,0.108969,0.108969
648.9,682.68,532.46,3.86,678.82,528.6,0.108627,0.108627
649.4,683.14,533.14,3.74,679.4,529.4,0.108342,0.108342
649.9,683.5,533.68,3.78,679.72,529.9,0.108136,0.108136
650.4,683.9,534.08,3.6,680.3,530.48,0.108031,0.108031
651,684.48,534.92,3.6,680.88,531.32,0.107714,0.107714
651.5,684.84,535,3.68,681.16,531.32,0.107893,0.107893
652,684.96,535.74,3.72,681.24,532.02,0.107372,0.107372
652.6,685.36,535.96,3.62,681.74,532.34,0.10743,0.10743
653.1,686.02,536.66,3.4,682.62,533.26,0.10724,0.10724
653.6,686.2,536.94,3.68,682.52,533.26,0.107176,0.107176
654.1,686.48,537.6,3.8,682.68,533.8,0.106839,0.106839
654.7,686.52,537.66,3.64,682.88,534.02,0.106787,0.106787
655.2,687.04,538.66,3.56,683.48,535.1,0.106291,0.106291
655.7,687.42,539.22,3.84,683.58,535.38,0.106127,0.106127
656.2,687.5,539.52,3.94,683.56,535.58,0.105952,0.105952
656.8,687.68,539.44,3.82,683.86,535.62,0.10611,0.10611
657.3,688.12,540.1,3.86,684.26,536.24,0.105862,0.105862
657.8,687.98,540.3,4.12,683.86,536.18,0.105657,0.105657
658.4,687.58,540.5,4.02,683.56,536.48,0.105223,0.105223
658.9,687.84,540.44,3.92,683.92,536.52,0.105419,0.105419
659.4,688.36,541.32,3.98,684.38,537.34,0.105048,0.105048
659.9,688,540.94,4.08,683.92,536.86,0.105144,0.105144
660.5,687.54,541.08,4.1,683.44,536.98,0.104742,0.104742
661,687.28,540.74,4.04,683.24,536.7,0.104842,0.104842
661.5,687.36,541.52,3.8,683.56,537.72,0.10422,0.10422
662,687.06,541.2,3.9,683.16,537.3,0.104306,0.104306
662.6,686.44,541.14,3.9,682.54,537.24,0.10396,0.10396
663.1,686.56,541.06,3.7,682.86,537.36,0.104066,0.104066
663.6,687.02,541.6,3.54,683.48,538.06,0.103895,0.103895
664.2,686.5,541.4,3.88,682.62,537.52,0.103784,0.103784
664.7,685.98,541.28,3.94,682.04,537.34,0.103561,0.103561
665.2,685.72,541,3.86,681.86,537.14,0.103608,0.103608
665.7,685.68,541.32,3.94,681.74,537.38,0.103337,0.103337
666.3,685.46,540.86,4.02,681.44,536.84,0.103583,0.103583
666.8,684.8,540.8,3.88,680.92,536.92,0.103187,0.103187
667.3,684.1,540.36,3.66,680.44,536.7,0.103058,0.103058
667.8,684.08,540.72,3.78,680.3,536.94,0.102775,0.102775
668.4,683.44,540.18,4,679.44,536.18,0.102841,0.102841
668.9,682.56,539.72,4.08,678.48,535.64,0.102664,0.102664
669.4,682.12,539.14,3.94,678.18,535.2,0.102829,0.102829
669.9,681.88,539.38,3.84,678.04,535.54,0.102463,0.102463
670.5,681.4,538.88,4.1,677.3,534.78,0.102606,0.102606
671,680.64,538.74,4.14,676.5,534.6,0.102239,0.102239
671.5,679.86,538.32,3.96,675.9,534.36,0.102049,0.102049
672.1,679.68,538.52,4.02,675.66,534.5,0.10178,0.10178
672.6,679.18,537.66,4.2,674.98,533.46,0.102189,0.102189
673.1,677.92,537.26,4.1,673.82,533.16,0.101686,0.101686
673.6,677.4,536.66,3.88,673.52,532.78,0.101803,0.101803
674.2,677.08,536.44,3.9,673.18,532.54,0.101779,0.101779
674.7,676.34,535.7,4.34,672,531.36,0.10198,0.10198
675.2,675.2,535.32,4.44,670.76,530.88,0.101571,0.101571
675.7,674.4,534.54,4.4,670,530.14,0.101684,0.101684
676.3,674.12,534.46,4.38,669.74,530.08,0.101565,0.101565
676.8,673.28,533.62,4.46,668.82,529.16,0.101722,0.101722
677.3,672.04,532.52,4.34,667.7,528.18,0.101799,0.101799
677.9,671.3,531.7,4.1,667.2,527.6,0.101951,0.101951
678.4,671.02,531.82,4.08,666.94,527.74,0.101667,0.101667
678.9,670.18,530.92,4.24,665.94,526.68,0.101888,0.101888
679.4,669.1,530.28,4.1,665,526.18,0.101687,0.101687
680,668.46,529.78,3.94,664.52,525.84,0.101654,0.101654
680.5,668.04,529.72,3.96,664.08,525.76,0.101433,0.101433
681,667.44,529.2,4.24,663.2,524.96,0.101518,0.101518
681.5,666.44,528.44,4.04,662.4,524.4,0.101458,0.101458
682.1,665.66,527.36,3.78,661.88,523.58,0.101796,0.101796
682.6,665.32,527.02,3.72,661.6,523.3,0.101845,0.101845
683.1,664.6,526.42,4.1,660.5,522.32,0.101936,0.101936
683.7,663.58,525.6,4.02,659.56,521.58,0.101933,0.101933
684.2,662.84,524.8,3.92,658.92,520.88,0.102095,0.102095
684.7,662.56,524.62,4.14,658.42,520.48,0.102099,0.102099
685.2,661.86,524.3,4.54,657.32,519.76,0.101974,0.101974
685.8,660.9,523.4,4.32,656.58,519.08,0.102053,0.102053
686.3,660.36,522.74,4.12,656.24,518.62,0.102213,0.102213
686.8,660.22,522.9,3.96,656.26,518.94,0.101959,0.101959
687.3,659.54,522.02,4.12,655.42,517.9,0.102274,0.102274
687.9,658.68,521.32,3.96,654.72,517.36,0.102263,0.102263
688.4,658.24,520.96,3.92,654.32,517.04,0.102266,0.102266
688.9,658.26,521,3.84,654.42,517.16,0.102232,0.102232
689.5,657.6,520.48,4.1,653.5,516.38,0.102276,0.102276
690,656.84,520.18,3.94,652.9,516.24,0.101995,0.101995
690.5,656.74,519.6,3.8,652.94,515.8,0.102392,0.102392
691,656.8,519.48,3.9,652.9,515.58,0.102551,0.102551
691.6,656.26,518.9,4.22,652.04,514.68,0.102737,0.102737
692.1,655.34,518.14,4.16,651.18,513.98,0.102755,0.102755
692.6,654.78,517.7,4,650.78,513.7,0.102725,0.102725
693.1,654.84,518.18,3.82,651.02,514.36,0.102327,0.102327
693.7,654.58,517.5,4.34,650.24,513.16,0.102821,0.102821
694.2,653.86,517.02,4.4,649.46,512.62,0.102757,0.102757
694.7,653.42,516.54,4.34,649.08,512.2,0.102859,0.102859
695.3,653.42,516.48,4.1,649.32,512.38,0.102867,0.102867
695.8,653.04,515.8,4.46,648.58,511.34,0.103254,0.103254
696.3,652.52,515.62,4.28,648.24,511.34,0.103026,0.103026
696.8,652.32,515,4.14,648.18,510.86,0.103394,0.103394
697.4,652.4,515.22,4.14,648.26,511.08,0.10326,0.10326
697.9,652.4,515.2,4.52,647.88,510.68,0.103346,0.103346
698.4,652.22,514.4,4.48,647.74,509.92,0.103899,0.103899
698.9,652.26,514.32,4.42,647.84,509.9,0.103983,0.103983
699.5,652.5,514.78,4.28,648.22,510.5,0.103727,0.103727
700,652.26,514.42,4.48,647.78,509.94,0.103908,0.103908
700.5,651.72,513.92,4.1,647.62,509.82,0.103903,0.103903
701.1,651.78,513.16,3.94,647.84,509.22,0.104562,0.104562
701.6,652.1,513.96,4.04,648.06,509.92,0.104113,0.104113
702.1,652.08,513.52,4.4,647.68,509.12,0.10454,0.10454
702.6,651.68,513.3,4.3,647.38,509,0.104441,0.104441
703.2,651.54,512.86,4.22,647.32,508.64,0.104709,0.104709
703.7,651.8,513.2,4.16,647.64,509.04,0.104582,0.104582
704.2,651.86,512.94,4.5,647.36,508.44,0.104906,0.104906
704.7,651.7,512.76,4.36,647.34,508.4,0.104927,0.104927
705.3,651.94,512.48,4.06,647.88,508.42,0.105272,0.105272
705.8,652.38,512.94,4.08,648.3,508.86,0.105178,0.105178
706.3,652.36,512.96,4.58,647.78,508.38,0.105239,0.105239
706.9,652.18,512.6,4.62,647.56,507.98,0.105433,0.105433
707.4,652.4,512.48,4.24,648.16,508.24,0.105613,0.105613
707.9,652.76,512.68,3.98,648.78,508.7,0.105636,0.105636
708.4,652.9,512.4,4.34,648.56,508.06,0.106035,0.106035
709,653,512.72,4.46,648.54,508.26,0.105851,0.105851
709.5,652.92,512.5,4.46,648.46,508.04,0.105985,0.105985
710,653.3,512.68,4.42,648.88,508.26,0.106078,0.106078
710.5,653.36,512.24,4.6,648.76,507.64,0.106528,0.106528
711.1,653.18,512.24,4.34,648.84,507.9,0.106359,0.106359
711.6,653.26,511.72,4.14,649.12,507.58,0.10682,0.10682
712.1,653.72,512.46,4.36,649.36,508.1,0.106536,0.106536
712.7,653.86,512.12,4.32,649.54,507.8,0.106913,0.106913
713.2,653.7,511.88,4.06,649.64,507.82,0.106963,0.106963
713.7,653.52,511.36,3.56,649.96,507.8,0.107194,0.107194
714.2,654.02,511.9,3.36,650.66,508.54,0.107029,0.107029
714.8,654.2,511.7,3.62,650.58,508.08,0.107369,0.107369
715.3,654.48,511.56,3.62,650.86,507.94,0.107675,0.107675
715.8,654.78,511.52,3.5,651.28,508.02,0.107887,0.107887
716.3,655.54,511.82,3.58,651.96,508.24,0.108152,0.108152
716.9,655.8,512,3.88,651.92,508.12,0.108228,0.108228
717.4,656.1,512.02,3.94,652.16,508.08,0.108422,0.108422
717.9,656.64,512.68,3.96,652.68,508.72,0.108221,0.108221
718.5,657.22,513,3.78,653.44,509.22,0.1083,0.1083
719,657.62,513.32,4.06,653.56,509.26,0.108346,0.108346
719.5,657.9,513.1,4.04,653.86,509.06,0.108716,0.108716
720,658.62,513.22,3.86,654.76,509.36,0.109057,0.109057
720.6,659.84,514.26,3.98,655.86,510.28,0.109003,0.109003
721.1,660.56,514.52,4.02,656.54,510.5,0.109265,0.109265
721.6,661.28,515.26,3.98,657.3,511.28,0.109105,0.109105
722.1,662,515.94,3.8,658.2,512.14,0.108969,0.108969
722.7,663.22,516.52,3.78,659.44,512.74,0.109278,0.109278
723.2,664.14,517.22,4.06,660.08,513.16,0.109344,0.109344
723.7,664.8,517.62,4.12,660.68,513.5,0.109451,0.109451
724.2,665.82,518.2,3.8,662.02,514.4,0.10957,0.10957
724.8,667.28,519.16,3.76,663.52,515.4,0.10971,0.10971
725.3,668.26,519.86,4.08,664.18,515.78,0.109821,0.109821
725.8,668.92,520.04,4.08,664.84,515.96,0.110101,0.110101
726.4,669.76,520.92,4.08,665.68,516.84,0.109909,0.109909
726.9,670.52,521.16,4.06,666.46,517.1,0.1102,0.1102
727.4,670.6,521.1,4.04,666.56,517.06,0.110298,0.110298
727.9,670.14,520.6,3.9,666.24,516.7,0.110392,0.110392
728.5,670.3,520.46,3.7,666.6,516.76,0.110576,0.110576
729,670.88,520.78,3.8,667.08,516.98,0.110704,0.110704
729.5,670.78,520.26,4.02,666.76,516.24,0.111118,0.111118
730,670.28,520.16,3.9,666.38,516.26,0.110853,0.110853
730.6,670.3,519.52,4.06,666.24,515.46,0.111436,0.111436
731.1,670.94,520.02,4.2,666.74,515.82,0.111458,0.111458
731.6,670.92,519.66,4.58,666.34,515.08,0.111821,0.111821
732.2,670.32,519.06,4.4,665.92,514.66,0.111902,0.111902
732.7,670.36,518.94,4.26,666.1,514.68,0.112002,0.112002
733.2,670.8,518.94,4.24,666.56,514.7,0.112285,0.112285
733.7,670.7,518.58,4.5,666.2,514.08,0.112574,0.112574
734.3,670.48,517.98,4.28,666.2,513.7,0.112895,0.112895
734.8,670.48,517.84,4.2,666.28,513.64,0.112998,0.112998
735.3,670.76,517.94,4.22,666.54,513.72,0.1131,0.1131
735.8,670.54,517.6,4.4,666.14,513.2,0.113279,0.113279
736.4,670.02,517.02,4.18,665.84,512.84,0.113388,0.113388
736.9,669.84,516.8,4,665.84,512.8,0.113422,0.113422
737.4,670.22,516.74,4.12,666.1,512.62,0.113744,0.113744
738,669.94,515.96,4.42,665.52,511.54,0.114282,0.114282
738.5,669.04,515.22,4.3,664.74,510.92,0.114299,0.114299
739,668.68,514.42,4.06,664.62,510.36,0.114697,0.114697
739.5,668.76,514.32,4.04,664.72,510.28,0.11483,0.11483
740.1,668.24,514.08,4.22,664.02,509.86,0.11473,0.11473
740.6,667.64,513.3,3.96,663.68,509.34,0.114951,0.114951
741.1,667.44,512.58,3.8,663.64,508.78,0.115403,0.115403
741.6,667.4,512.36,3.74,663.66,508.62,0.115552,0.115552
742.2,666.9,511.68,3.96,662.94,507.72,0.11585,0.11585
742.7,666.22,510.92,3.98,662.24,506.94,0.116059,0.116059
743.2,665.98,510.18,3.84,662.14,506.34,0.116508,0.116508
743.8,665.88,509.66,3.7,662.18,505.96,0.11686,0.11686
744.3,665.2,508.92,3.92,661.28,505,0.117094,0.117094
744.8,664.38,507.94,3.88,660.5,504.06,0.117391,0.117391
745.3,663.56,506.58,3.9,659.66,502.68,0.118029,0.118029
745.9,663.34,506.3,3.92,659.42,502.38,0.11813,0.11813
746.4,662.66,505.18,4.14,658.52,501.04,0.118697,0.118697
746.9,661.56,503.98,4.18,657.38,499.8,0.11902,0.11902
747.4,660.64,503.14,4.1,656.54,499.04,0.119126,0.119126
748,660.32,502.24,3.86,656.46,498.38,0.119648,0.119648
748.5,659.4,501.36,4.14,655.26,497.22,0.119865,0.119865
749,658.48,499.76,4.04,654.44,495.72,0.120633,0.120633
749.6,657.6,498.74,4.02,653.58,494.72,0.120939,0.120939
750.1,656.92,497.98,4.08,652.84,493.9,0.121168,0.121168
750.6,655.82,497.04,4.52,651.3,492.52,0.121357,0.121357
751.1,654.78,495.36,4.38,650.4,490.98,0.122117,0.122117
751.7,653.58,494.04,4.14,649.44,489.9,0.122432,0.122432
752.2,652.84,492.78,4,648.84,488.78,0.123024,0.123024
752.7,651.8,491.86,4.14,647.66,487.72,0.123177,0.123177
753.2,650.42,490.1,3.98,646.44,486.12,0.123785,0.123785
753.8,649.16,488.66,3.9,645.26,484.76,0.124208,0.124208
754.3,648.2,487.54,3.8,644.4,483.74,0.124544,0.124544
754.8,646.9,486.4,4.04,642.86,482.36,0.124745,0.124745
755.4,645.32,484.74,3.92,641.4,480.82,0.125146,0.125146
755.9,644.12,483.44,4.2,639.92,479.24,0.125573,0.125573
756.4,643.22,481.92,4.32,638.9,477.6,0.126369,0.126369
756.9,641.72,480.56,4.76,636.96,475.8,0.126688,0.126688
757.5,640.18,478.52,4.62,635.56,473.9,0.12747,0.12747
758,638.92,477.12,4.48,634.44,472.64,0.12786,0.12786
758.5,638,475.68,4.34,633.66,471.34,0.128522,0.128522
759,636.66,474.22,4.5,632.16,469.72,0.128988,0.128988
759.6,635.26,472.08,4.3,630.96,467.78,0.12996,0.12996
760.1,634.12,470.54,4.02,630.1,466.52,0.130539,0.130539
760.6,633.32,469.56,3.92,629.4,465.64,0.130876,0.130876
761.2,631.86,468.24,4.08,627.78,464.16,0.13114,0.13114
761.7,629.96,466.06,4.1,625.86,461.96,0.131873,0.131873
762.2,628.46,464,3.96,624.5,460.04,0.132737,0.132737
762.7,627,462.5,3.74,623.26,458.76,0.133084,0.133084
763.3,625.38,461.1,4.12,621.26,456.98,0.133376,0.133376
763.8,623.7,458.9,4.28,619.42,454.62,0.134337,0.134337
764.3,621.82,457.04,4.26,617.56,452.78,0.134792,0.134792
764.8,620.5,455.26,4.04,616.46,451.22,0.135517,0.135517
765.4,618.92,453.56,4.3,614.62,449.26,0.136109,0.136109
765.9,617.08,450.82,4.1,612.98,446.72,0.137411,0.137411
766.4,615.7,448.76,4.02,611.68,444.74,0.138418,0.138418
767,614.58,447.04,3.96,610.62,443.08,0.139289,0.139289
767.5,612.86,444.96,4.26,608.6,440.7,0.140189,0.140189
768,611.28,442.36,3.94,607.34,438.42,0.141542,0.141542
768.5,609.94,440.36,3.74,606.2,436.62,0.142512,0.142512
769.1,608.66,438.64,3.8,604.86,434.84,0.143325,0.143325
769.6,606.68,436.44,4.22,602.46,432.22,0.144223,0.144223
770.1,604.8,434.08,4.18,600.62,429.9,0.145232,0.145232
770.6,603.02,431.98,4.1,598.92,427.88,0.146047,0.146047
771.2,601.56,429.74,3.92,597.64,425.82,0.147214,0.147214
771.7,599.7,427.28,3.92,595.78,423.36,0.148376,0.148376
772.2,598.02,425.06,3.86,594.16,421.2,0.149415,0.149415
772.7,596.38,422.58,3.8,592.58,418.78,0.150761,0.150761
773.3,595.16,420.74,3.88,591.28,416.86,0.151803,0.151803
773.8,593.54,418.46,4.06,589.48,414.4,0.153049,0.153049
774.3,591.84,415.8,4,587.84,411.8,0.154573,0.154573
774.9,590.2,413.54,4.02,586.18,409.52,0.155756,0.155756
775.4,588.76,411.8,3.98,584.78,407.82,0.156524,0.156524
